ID,Destination_Places_ID,Source_Places_ID,TransportType,TransportDate,Places
2878,4,60,Plane,2022-06-30,13
2879,4,60,Plane,2022-06-18,11
2880,4,60,Plane,2022-06-01,15
2881,4,60,Plane,2022-06-09,14
2882,4,60,Plane,2022-06-04,11
2883,4,60,Plane,2022-06-16,13
2884,4,60,Plane,2022-06-29,15
2885,4,60,Plane,2022-06-06,14
2886,4,60,Plane,2022-06-23,10
2887,4,60,Plane,2022-06-14,10
2888,4,60,Plane,2022-06-26,13
2889,4,60,Plane,2022-06-08,10
2890,4,60,Plane,2022-06-10,11
2891,4,60,Plane,2022-06-19,13
2892,4,60,Plane,2022-06-15,10
2893,4,60,Plane,2022-06-05,10
2894,4,60,Plane,2022-06-02,11
2895,4,60,Plane,2022-06-24,10
2896,4,60,Plane,2022-06-13,13
2897,4,60,Plane,2022-06-25,11
2898,4,60,Plane,2022-06-28,10
2899,60,4,Bus,2022-06-17,14
2900,60,4,Bus,2022-06-01,14
2901,60,4,Bus,2022-06-09,14
2902,60,4,Bus,2022-06-04,12
2903,60,4,Bus,2022-06-29,12
2904,60,4,Bus,2022-06-06,12
2905,60,4,Bus,2022-06-27,13
2906,60,4,Bus,2022-06-03,15
2907,60,4,Bus,2022-06-23,13
2908,60,4,Bus,2022-06-14,10
2909,60,4,Bus,2022-06-20,14
2910,60,4,Bus,2022-06-11,14
2911,60,4,Bus,2022-06-26,11
2912,60,4,Bus,2022-06-08,10
2913,60,4,Bus,2022-06-22,13
2914,60,4,Bus,2022-06-12,14
2915,60,4,Bus,2022-06-19,11
2916,60,4,Bus,2022-06-05,12
2917,60,4,Bus,2022-06-02,10
2918,60,4,Bus,2022-06-25,12
2919,60,4,Bus,2022-06-28,10
2920,4,60,Bus,2022-06-17,15
2921,4,60,Bus,2022-06-30,15
2922,4,60,Bus,2022-06-18,12
2923,4,60,Bus,2022-06-01,10
2924,4,60,Bus,2022-06-04,14
2925,4,60,Bus,2022-06-16,10
2926,4,60,Bus,2022-06-29,10
2927,4,60,Bus,2022-06-06,10
2928,4,60,Bus,2022-06-03,11
2929,4,60,Bus,2022-06-23,15
2930,4,60,Bus,2022-06-26,14
2931,4,60,Bus,2022-06-21,11
2932,4,60,Bus,2022-06-22,13
2933,4,60,Bus,2022-06-12,13
2934,4,60,Bus,2022-06-19,11
2935,4,60,Bus,2022-06-15,13
2936,4,60,Bus,2022-06-02,15
2937,4,60,Bus,2022-06-24,12
2938,4,60,Bus,2022-06-13,11
2939,4,60,Bus,2022-06-25,10
2940,4,60,Bus,2022-06-07,10
2941,61,4,Plane,2022-06-17,11
2942,61,4,Plane,2022-06-18,10
2943,61,4,Plane,2022-06-01,14
2944,61,4,Plane,2022-06-09,15
2945,61,4,Plane,2022-06-16,13
2946,61,4,Plane,2022-06-29,14
2947,61,4,Plane,2022-06-06,12
2948,61,4,Plane,2022-06-03,13
2949,61,4,Plane,2022-06-23,13
2950,61,4,Plane,2022-06-14,12
2951,61,4,Plane,2022-06-20,11
2952,61,4,Plane,2022-06-11,10
2953,61,4,Plane,2022-06-26,12
2954,61,4,Plane,2022-06-08,15
2955,61,4,Plane,2022-06-22,14
2956,61,4,Plane,2022-06-12,13
2957,61,4,Plane,2022-06-05,15
2958,61,4,Plane,2022-06-02,15
2959,61,4,Plane,2022-06-25,13
2960,61,4,Plane,2022-06-07,11
2961,61,4,Plane,2022-06-28,10
2962,4,61,Plane,2022-06-17,13
2963,4,61,Plane,2022-06-18,10
2964,4,61,Plane,2022-06-01,12
2965,4,61,Plane,2022-06-06,10
2966,4,61,Plane,2022-06-27,10
2967,4,61,Plane,2022-06-03,12
2968,4,61,Plane,2022-06-23,12
2969,4,61,Plane,2022-06-14,15
2970,4,61,Plane,2022-06-20,15
2971,4,61,Plane,2022-06-11,15
2972,4,61,Plane,2022-06-26,13
2973,4,61,Plane,2022-06-21,13
2974,4,61,Plane,2022-06-10,12
2975,4,61,Plane,2022-06-12,14
2976,4,61,Plane,2022-06-19,11
2977,4,61,Plane,2022-06-05,14
2978,4,61,Plane,2022-06-02,14
2979,4,61,Plane,2022-06-24,15
2980,4,61,Plane,2022-06-13,13
2981,4,61,Plane,2022-06-25,12
2982,4,61,Plane,2022-06-28,11
2983,61,4,Bus,2022-06-18,12
2984,61,4,Bus,2022-06-09,13
2985,61,4,Bus,2022-06-01,15
2986,61,4,Bus,2022-06-16,11
2987,61,4,Bus,2022-06-29,15
2988,61,4,Bus,2022-06-06,12
2989,61,4,Bus,2022-06-27,14
2990,61,4,Bus,2022-06-23,10
2991,61,4,Bus,2022-06-20,15
2992,61,4,Bus,2022-06-11,12
2993,61,4,Bus,2022-06-26,11
2994,61,4,Bus,2022-06-21,14
2995,61,4,Bus,2022-06-08,15
2996,61,4,Bus,2022-06-19,11
2997,61,4,Bus,2022-06-15,15
2998,61,4,Bus,2022-06-02,13
2999,61,4,Bus,2022-06-24,14
3000,61,4,Bus,2022-06-13,15
3001,61,4,Bus,2022-06-25,14
3002,61,4,Bus,2022-06-07,14
3003,61,4,Bus,2022-06-28,11
3004,4,61,Bus,2022-06-17,14
3005,4,61,Bus,2022-06-30,11
3006,4,61,Bus,2022-06-18,11
3007,4,61,Bus,2022-06-09,13
3008,4,61,Bus,2022-06-04,11
3009,4,61,Bus,2022-06-16,15
3010,4,61,Bus,2022-06-29,15
3011,4,61,Bus,2022-06-27,14
3012,4,61,Bus,2022-06-06,10
3013,4,61,Bus,2022-06-14,10
3014,4,61,Bus,2022-06-11,10
3015,4,61,Bus,2022-06-26,13
3016,4,61,Bus,2022-06-21,13
3017,4,61,Bus,2022-06-08,15
3018,4,61,Bus,2022-06-12,13
3019,4,61,Bus,2022-06-19,13
3020,4,61,Bus,2022-06-02,13
3021,4,61,Bus,2022-06-24,15
3022,4,61,Bus,2022-06-13,11
3023,4,61,Bus,2022-06-25,14
3024,4,61,Bus,2022-06-28,12
3025,62,4,Plane,2022-06-30,14
3026,62,4,Plane,2022-06-18,12
3027,62,4,Plane,2022-06-04,11
3028,62,4,Plane,2022-06-27,14
3029,62,4,Plane,2022-06-03,12
3030,62,4,Plane,2022-06-23,14
3031,62,4,Plane,2022-06-14,14
3032,62,4,Plane,2022-06-11,11
3033,62,4,Plane,2022-06-26,13
3034,62,4,Plane,2022-06-21,11
3035,62,4,Plane,2022-06-08,14
3036,62,4,Plane,2022-06-10,15
3037,62,4,Plane,2022-06-22,13
3038,62,4,Plane,2022-06-12,12
3039,62,4,Plane,2022-06-19,11
3040,62,4,Plane,2022-06-15,14
3041,62,4,Plane,2022-06-02,10
3042,62,4,Plane,2022-06-24,11
3043,62,4,Plane,2022-06-25,11
3044,62,4,Plane,2022-06-07,14
3045,62,4,Plane,2022-06-28,10
3046,4,62,Plane,2022-06-18,14
3047,4,62,Plane,2022-06-09,13
3048,4,62,Plane,2022-06-04,15
3049,4,62,Plane,2022-06-16,12
3050,4,62,Plane,2022-06-06,15
3051,4,62,Plane,2022-06-27,10
3052,4,62,Plane,2022-06-03,11
3053,4,62,Plane,2022-06-23,11
3054,4,62,Plane,2022-06-14,11
3055,4,62,Plane,2022-06-20,12
3056,4,62,Plane,2022-06-26,15
3057,4,62,Plane,2022-06-22,15
3058,4,62,Plane,2022-06-12,13
3059,4,62,Plane,2022-06-19,12
3060,4,62,Plane,2022-06-05,10
3061,4,62,Plane,2022-06-15,13
3062,4,62,Plane,2022-06-02,10
3063,4,62,Plane,2022-06-13,12
3064,4,62,Plane,2022-06-25,10
3065,4,62,Plane,2022-06-07,15
3066,4,62,Plane,2022-06-28,10
3067,62,4,Bus,2022-06-17,13
3068,62,4,Bus,2022-06-30,12
3069,62,4,Bus,2022-06-04,10
3070,62,4,Bus,2022-06-29,12
3071,62,4,Bus,2022-06-06,10
3072,62,4,Bus,2022-06-27,14
3073,62,4,Bus,2022-06-23,13
3074,62,4,Bus,2022-06-14,11
3075,62,4,Bus,2022-06-20,14
3076,62,4,Bus,2022-06-11,15
3077,62,4,Bus,2022-06-26,15
3078,62,4,Bus,2022-06-21,15
3079,62,4,Bus,2022-06-08,15
3080,62,4,Bus,2022-06-22,12
3081,62,4,Bus,2022-06-19,14
3082,62,4,Bus,2022-06-05,10
3083,62,4,Bus,2022-06-02,13
3084,62,4,Bus,2022-06-24,12
3085,62,4,Bus,2022-06-25,13
3086,62,4,Bus,2022-06-07,11
3087,62,4,Bus,2022-06-28,15
3088,4,62,Bus,2022-06-17,11
3089,4,62,Bus,2022-06-30,12
3090,4,62,Bus,2022-06-18,15
3091,4,62,Bus,2022-06-09,13
3092,4,62,Bus,2022-06-04,14
3093,4,62,Bus,2022-06-16,11
3094,4,62,Bus,2022-06-29,10
3095,4,62,Bus,2022-06-27,15
3096,4,62,Bus,2022-06-06,10
3097,4,62,Bus,2022-06-03,12
3098,4,62,Bus,2022-06-23,11
3099,4,62,Bus,2022-06-20,15
3100,4,62,Bus,2022-06-11,13
3101,4,62,Bus,2022-06-26,10
3102,4,62,Bus,2022-06-21,10
3103,4,62,Bus,2022-06-08,12
3104,4,62,Bus,2022-06-10,10
3105,4,62,Bus,2022-06-05,14
3106,4,62,Bus,2022-06-15,12
3107,4,62,Bus,2022-06-25,13
3108,4,62,Bus,2022-06-07,11
3109,63,4,Plane,2022-06-17,11
3110,63,4,Plane,2022-06-30,11
3111,63,4,Plane,2022-06-01,15
3112,63,4,Plane,2022-06-04,14
3113,63,4,Plane,2022-06-16,14
3114,63,4,Plane,2022-06-29,15
3115,63,4,Plane,2022-06-03,14
3116,63,4,Plane,2022-06-14,10
3117,63,4,Plane,2022-06-20,14
3118,63,4,Plane,2022-06-11,15
3119,63,4,Plane,2022-06-26,14
3120,63,4,Plane,2022-06-21,14
3121,63,4,Plane,2022-06-10,15
3122,63,4,Plane,2022-06-22,11
3123,63,4,Plane,2022-06-12,13
3124,63,4,Plane,2022-06-19,11
3125,63,4,Plane,2022-06-02,13
3126,63,4,Plane,2022-06-24,11
3127,63,4,Plane,2022-06-13,11
3128,63,4,Plane,2022-06-25,11
3129,63,4,Plane,2022-06-07,13
3130,4,63,Plane,2022-06-30,13
3131,4,63,Plane,2022-06-04,15
3132,4,63,Plane,2022-06-16,13
3133,4,63,Plane,2022-06-29,11
3134,4,63,Plane,2022-06-06,13
3135,4,63,Plane,2022-06-27,12
3136,4,63,Plane,2022-06-03,11
3137,4,63,Plane,2022-06-23,13
3138,4,63,Plane,2022-06-20,12
3139,4,63,Plane,2022-06-26,11
3140,4,63,Plane,2022-06-21,14
3141,4,63,Plane,2022-06-08,15
3142,4,63,Plane,2022-06-10,11
3143,4,63,Plane,2022-06-12,14
3144,4,63,Plane,2022-06-19,10
3145,4,63,Plane,2022-06-15,11
3146,4,63,Plane,2022-06-05,10
3147,4,63,Plane,2022-06-02,10
3148,4,63,Plane,2022-06-13,15
3149,4,63,Plane,2022-06-07,14
3150,4,63,Plane,2022-06-28,14
3151,63,4,Bus,2022-06-17,13
3152,63,4,Bus,2022-06-09,12
3153,63,4,Bus,2022-06-04,12
3154,63,4,Bus,2022-06-16,14
3155,63,4,Bus,2022-06-29,10
3156,63,4,Bus,2022-06-06,13
3157,63,4,Bus,2022-06-27,13
3158,63,4,Bus,2022-06-23,14
3159,63,4,Bus,2022-06-14,13
3160,63,4,Bus,2022-06-20,10
3161,63,4,Bus,2022-06-21,13
3162,63,4,Bus,2022-06-08,15
3163,63,4,Bus,2022-06-10,13
3164,63,4,Bus,2022-06-22,15
3165,63,4,Bus,2022-06-19,14
3166,63,4,Bus,2022-06-15,15
3167,63,4,Bus,2022-06-05,15
3168,63,4,Bus,2022-06-24,13
3169,63,4,Bus,2022-06-13,13
3170,63,4,Bus,2022-06-25,15
3171,63,4,Bus,2022-06-28,11
3172,4,63,Bus,2022-06-17,12
3173,4,63,Bus,2022-06-30,11
3174,4,63,Bus,2022-06-18,13
3175,4,63,Bus,2022-06-09,11
3176,4,63,Bus,2022-06-16,11
3177,4,63,Bus,2022-06-29,11
3178,4,63,Bus,2022-06-06,11
3179,4,63,Bus,2022-06-27,14
3180,4,63,Bus,2022-06-03,10
3181,4,63,Bus,2022-06-23,14
3182,4,63,Bus,2022-06-11,10
3183,4,63,Bus,2022-06-26,10
3184,4,63,Bus,2022-06-21,14
3185,4,63,Bus,2022-06-08,14
3186,4,63,Bus,2022-06-22,11
3187,4,63,Bus,2022-06-19,15
3188,4,63,Bus,2022-06-05,11
3189,4,63,Bus,2022-06-02,15
3190,4,63,Bus,2022-06-24,12
3191,4,63,Bus,2022-06-25,14
3192,4,63,Bus,2022-06-07,15
3193,64,4,Plane,2022-06-17,15
3194,64,4,Plane,2022-06-30,10
3195,64,4,Plane,2022-06-18,11
3196,64,4,Plane,2022-06-09,12
3197,64,4,Plane,2022-06-01,13
3198,64,4,Plane,2022-06-16,11
3199,64,4,Plane,2022-06-06,15
3200,64,4,Plane,2022-06-03,15
3201,64,4,Plane,2022-06-14,11
3202,64,4,Plane,2022-06-20,15
3203,64,4,Plane,2022-06-26,12
3204,64,4,Plane,2022-06-21,10
3205,64,4,Plane,2022-06-08,13
3206,64,4,Plane,2022-06-10,13
3207,64,4,Plane,2022-06-22,11
3208,64,4,Plane,2022-06-19,15
3209,64,4,Plane,2022-06-15,10
3210,64,4,Plane,2022-06-02,15
3211,64,4,Plane,2022-06-13,12
3212,64,4,Plane,2022-06-25,15
3213,64,4,Plane,2022-06-07,10
3214,4,64,Plane,2022-06-17,12
3215,4,64,Plane,2022-06-30,13
3216,4,64,Plane,2022-06-09,14
3217,4,64,Plane,2022-06-01,11
3218,4,64,Plane,2022-06-04,15
3219,4,64,Plane,2022-06-29,13
3220,4,64,Plane,2022-06-06,15
3221,4,64,Plane,2022-06-23,11
3222,4,64,Plane,2022-06-14,14
3223,4,64,Plane,2022-06-20,13
3224,4,64,Plane,2022-06-21,11
3225,4,64,Plane,2022-06-08,14
3226,4,64,Plane,2022-06-10,15
3227,4,64,Plane,2022-06-12,11
3228,4,64,Plane,2022-06-15,11
3229,4,64,Plane,2022-06-05,15
3230,4,64,Plane,2022-06-02,14
3231,4,64,Plane,2022-06-13,13
3232,4,64,Plane,2022-06-25,14
3233,4,64,Plane,2022-06-07,10
3234,4,64,Plane,2022-06-28,12
3235,64,4,Bus,2022-06-17,14
3236,64,4,Bus,2022-06-18,11
3237,64,4,Bus,2022-06-04,13
3238,64,4,Bus,2022-06-29,12
3239,64,4,Bus,2022-06-06,11
3240,64,4,Bus,2022-06-27,12
3241,64,4,Bus,2022-06-03,14
3242,64,4,Bus,2022-06-23,13
3243,64,4,Bus,2022-06-14,14
3244,64,4,Bus,2022-06-20,13
3245,64,4,Bus,2022-06-21,14
3246,64,4,Bus,2022-06-08,13
3247,64,4,Bus,2022-06-10,15
3248,64,4,Bus,2022-06-19,14
3249,64,4,Bus,2022-06-05,12
3250,64,4,Bus,2022-06-15,12
3251,64,4,Bus,2022-06-02,10
3252,64,4,Bus,2022-06-24,14
3253,64,4,Bus,2022-06-13,11
3254,64,4,Bus,2022-06-25,11
3255,64,4,Bus,2022-06-28,13
3256,4,64,Bus,2022-06-17,14
3257,4,64,Bus,2022-06-30,11
3258,4,64,Bus,2022-06-01,11
3259,4,64,Bus,2022-06-09,15
3260,4,64,Bus,2022-06-04,15
3261,4,64,Bus,2022-06-16,14
3262,4,64,Bus,2022-06-06,11
3263,4,64,Bus,2022-06-03,14
3264,4,64,Bus,2022-06-14,12
3265,4,64,Bus,2022-06-26,14
3266,4,64,Bus,2022-06-21,13
3267,4,64,Bus,2022-06-08,14
3268,4,64,Bus,2022-06-10,14
3269,4,64,Bus,2022-06-12,15
3270,4,64,Bus,2022-06-19,14
3271,4,64,Bus,2022-06-15,13
3272,4,64,Bus,2022-06-05,11
3273,4,64,Bus,2022-06-02,13
3274,4,64,Bus,2022-06-24,10
3275,4,64,Bus,2022-06-13,10
3276,4,64,Bus,2022-06-28,12
3277,65,4,Plane,2022-06-30,15
3278,65,4,Plane,2022-06-01,15
3279,65,4,Plane,2022-06-27,13
3280,65,4,Plane,2022-06-06,13
3281,65,4,Plane,2022-06-03,13
3282,65,4,Plane,2022-06-23,14
3283,65,4,Plane,2022-06-14,10
3284,65,4,Plane,2022-06-11,11
3285,65,4,Plane,2022-06-26,12
3286,65,4,Plane,2022-06-21,14
3287,65,4,Plane,2022-06-08,11
3288,65,4,Plane,2022-06-10,13
3289,65,4,Plane,2022-06-22,11
3290,65,4,Plane,2022-06-12,12
3291,65,4,Plane,2022-06-19,15
3292,65,4,Plane,2022-06-05,12
3293,65,4,Plane,2022-06-02,14
3294,65,4,Plane,2022-06-24,10
3295,65,4,Plane,2022-06-13,10
3296,65,4,Plane,2022-06-25,13
3297,65,4,Plane,2022-06-28,11
3298,4,65,Plane,2022-06-17,13
3299,4,65,Plane,2022-06-30,10
3300,4,65,Plane,2022-06-09,10
3301,4,65,Plane,2022-06-01,15
3302,4,65,Plane,2022-06-04,11
3303,4,65,Plane,2022-06-16,10
3304,4,65,Plane,2022-06-27,13
3305,4,65,Plane,2022-06-03,14
3306,4,65,Plane,2022-06-14,13
3307,4,65,Plane,2022-06-11,15
3308,4,65,Plane,2022-06-26,11
3309,4,65,Plane,2022-06-21,15
3310,4,65,Plane,2022-06-08,10
3311,4,65,Plane,2022-06-10,11
3312,4,65,Plane,2022-06-22,12
3313,4,65,Plane,2022-06-15,15
3314,4,65,Plane,2022-06-02,10
3315,4,65,Plane,2022-06-24,13
3316,4,65,Plane,2022-06-13,10
3317,4,65,Plane,2022-06-25,13
3318,4,65,Plane,2022-06-07,10
3319,65,4,Bus,2022-06-17,13
3320,65,4,Bus,2022-06-30,13
3321,65,4,Bus,2022-06-18,10
3322,65,4,Bus,2022-06-01,12
3323,65,4,Bus,2022-06-09,10
3324,65,4,Bus,2022-06-29,10
3325,65,4,Bus,2022-06-06,10
3326,65,4,Bus,2022-06-23,13
3327,65,4,Bus,2022-06-14,12
3328,65,4,Bus,2022-06-20,11
3329,65,4,Bus,2022-06-11,15
3330,65,4,Bus,2022-06-26,13
3331,65,4,Bus,2022-06-21,12
3332,65,4,Bus,2022-06-12,10
3333,65,4,Bus,2022-06-19,13
3334,65,4,Bus,2022-06-15,14
3335,65,4,Bus,2022-06-02,15
3336,65,4,Bus,2022-06-13,10
3337,65,4,Bus,2022-06-25,15
3338,65,4,Bus,2022-06-07,13
3339,65,4,Bus,2022-06-28,14
3340,4,65,Bus,2022-06-30,10
3341,4,65,Bus,2022-06-18,14
3342,4,65,Bus,2022-06-09,14
3343,4,65,Bus,2022-06-04,12
3344,4,65,Bus,2022-06-16,10
3345,4,65,Bus,2022-06-29,10
3346,4,65,Bus,2022-06-27,12
3347,4,65,Bus,2022-06-23,11
3348,4,65,Bus,2022-06-14,13
3349,4,65,Bus,2022-06-20,11
3350,4,65,Bus,2022-06-11,10
3351,4,65,Bus,2022-06-21,12
3352,4,65,Bus,2022-06-08,13
3353,4,65,Bus,2022-06-10,13
3354,4,65,Bus,2022-06-19,10
3355,4,65,Bus,2022-06-05,10
3356,4,65,Bus,2022-06-02,10
3357,4,65,Bus,2022-06-24,15
3358,4,65,Bus,2022-06-13,15
3359,4,65,Bus,2022-06-25,10
3360,4,65,Bus,2022-06-28,15
3361,66,4,Plane,2022-06-17,15
3362,66,4,Plane,2022-06-30,12
3363,66,4,Plane,2022-06-01,12
3364,66,4,Plane,2022-06-09,10
3365,66,4,Plane,2022-06-04,14
3366,66,4,Plane,2022-06-16,13
3367,66,4,Plane,2022-06-06,10
3368,66,4,Plane,2022-06-03,11
3369,66,4,Plane,2022-06-23,14
3370,66,4,Plane,2022-06-14,15
3371,66,4,Plane,2022-06-11,12
3372,66,4,Plane,2022-06-26,12
3373,66,4,Plane,2022-06-12,14
3374,66,4,Plane,2022-06-19,11
3375,66,4,Plane,2022-06-05,11
3376,66,4,Plane,2022-06-02,12
3377,66,4,Plane,2022-06-24,13
3378,66,4,Plane,2022-06-13,13
3379,66,4,Plane,2022-06-25,13
3380,66,4,Plane,2022-06-07,13
3381,66,4,Plane,2022-06-28,13
3382,4,66,Plane,2022-06-17,11
3383,4,66,Plane,2022-06-18,11
3384,4,66,Plane,2022-06-01,14
3385,4,66,Plane,2022-06-04,14
3386,4,66,Plane,2022-06-16,12
3387,4,66,Plane,2022-06-27,12
3388,4,66,Plane,2022-06-06,12
3389,4,66,Plane,2022-06-03,14
3390,4,66,Plane,2022-06-23,15
3391,4,66,Plane,2022-06-20,13
3392,4,66,Plane,2022-06-11,14
3393,4,66,Plane,2022-06-26,11
3394,4,66,Plane,2022-06-21,13
3395,4,66,Plane,2022-06-08,15
3396,4,66,Plane,2022-06-22,13
3397,4,66,Plane,2022-06-19,10
3398,4,66,Plane,2022-06-15,12
3399,4,66,Plane,2022-06-02,14
3400,4,66,Plane,2022-06-24,11
3401,4,66,Plane,2022-06-13,13
3402,4,66,Plane,2022-06-25,14
3403,66,4,Bus,2022-06-17,15
3404,66,4,Bus,2022-06-30,14
3405,66,4,Bus,2022-06-09,11
3406,66,4,Bus,2022-06-04,11
3407,66,4,Bus,2022-06-16,11
3408,66,4,Bus,2022-06-06,12
3409,66,4,Bus,2022-06-23,12
3410,66,4,Bus,2022-06-20,13
3411,66,4,Bus,2022-06-11,10
3412,66,4,Bus,2022-06-21,12
3413,66,4,Bus,2022-06-10,13
3414,66,4,Bus,2022-06-22,11
3415,66,4,Bus,2022-06-12,11
3416,66,4,Bus,2022-06-19,13
3417,66,4,Bus,2022-06-05,13
3418,66,4,Bus,2022-06-02,13
3419,66,4,Bus,2022-06-24,10
3420,66,4,Bus,2022-06-13,10
3421,66,4,Bus,2022-06-25,14
3422,66,4,Bus,2022-06-07,12
3423,66,4,Bus,2022-06-28,10
3424,4,66,Bus,2022-06-17,14
3425,4,66,Bus,2022-06-30,12
3426,4,66,Bus,2022-06-18,10
3427,4,66,Bus,2022-06-09,14
3428,4,66,Bus,2022-06-01,13
3429,4,66,Bus,2022-06-16,11
3430,4,66,Bus,2022-06-29,15
3431,4,66,Bus,2022-06-06,14
3432,4,66,Bus,2022-06-27,15
3433,4,66,Bus,2022-06-23,12
3434,4,66,Bus,2022-06-14,12
3435,4,66,Bus,2022-06-26,15
3436,4,66,Bus,2022-06-21,15
3437,4,66,Bus,2022-06-10,14
3438,4,66,Bus,2022-06-22,15
3439,4,66,Bus,2022-06-12,11
3440,4,66,Bus,2022-06-19,10
3441,4,66,Bus,2022-06-15,12
3442,4,66,Bus,2022-06-02,14
3443,4,66,Bus,2022-06-07,11
3444,4,66,Bus,2022-06-28,14
3445,67,4,Plane,2022-06-17,11
3446,67,4,Plane,2022-06-18,14
3447,67,4,Plane,2022-06-09,14
3448,67,4,Plane,2022-06-01,11
3449,67,4,Plane,2022-06-04,15
3450,67,4,Plane,2022-06-29,12
3451,67,4,Plane,2022-06-06,13
3452,67,4,Plane,2022-06-27,15
3453,67,4,Plane,2022-06-03,13
3454,67,4,Plane,2022-06-23,14
3455,67,4,Plane,2022-06-14,14
3456,67,4,Plane,2022-06-20,13
3457,67,4,Plane,2022-06-11,14
3458,67,4,Plane,2022-06-26,11
3459,67,4,Plane,2022-06-22,12
3460,67,4,Plane,2022-06-12,11
3461,67,4,Plane,2022-06-19,11
3462,67,4,Plane,2022-06-05,10
3463,67,4,Plane,2022-06-15,11
3464,67,4,Plane,2022-06-24,10
3465,67,4,Plane,2022-06-13,14
3466,4,67,Plane,2022-06-17,13
3467,4,67,Plane,2022-06-18,13
3468,4,67,Plane,2022-06-09,11
3469,4,67,Plane,2022-06-01,10
3470,4,67,Plane,2022-06-04,13
3471,4,67,Plane,2022-06-16,14
3472,4,67,Plane,2022-06-29,12
3473,4,67,Plane,2022-06-27,14
3474,4,67,Plane,2022-06-06,11
3475,4,67,Plane,2022-06-03,15
3476,4,67,Plane,2022-06-20,10
3477,4,67,Plane,2022-06-21,10
3478,4,67,Plane,2022-06-08,10
3479,4,67,Plane,2022-06-10,10
3480,4,67,Plane,2022-06-12,12
3481,4,67,Plane,2022-06-15,14
3482,4,67,Plane,2022-06-02,12
3483,4,67,Plane,2022-06-24,15
3484,4,67,Plane,2022-06-13,11
3485,4,67,Plane,2022-06-07,12
3486,4,67,Plane,2022-06-28,14
3487,67,4,Bus,2022-06-30,14
3488,67,4,Bus,2022-06-09,12
3489,67,4,Bus,2022-06-01,12
3490,67,4,Bus,2022-06-04,10
3491,67,4,Bus,2022-06-16,14
3492,67,4,Bus,2022-06-29,14
3493,67,4,Bus,2022-06-03,12
3494,67,4,Bus,2022-06-23,14
3495,67,4,Bus,2022-06-14,14
3496,67,4,Bus,2022-06-11,13
3497,67,4,Bus,2022-06-26,15
3498,67,4,Bus,2022-06-08,11
3499,67,4,Bus,2022-06-22,14
3500,67,4,Bus,2022-06-12,14
3501,67,4,Bus,2022-06-15,13
3502,67,4,Bus,2022-06-05,15
3503,67,4,Bus,2022-06-02,13
3504,67,4,Bus,2022-06-24,15
3505,67,4,Bus,2022-06-13,14
3506,67,4,Bus,2022-06-07,10
3507,67,4,Bus,2022-06-28,11
3508,4,67,Bus,2022-06-17,10
3509,4,67,Bus,2022-06-30,13
3510,4,67,Bus,2022-06-18,11
3511,4,67,Bus,2022-06-01,14
3512,4,67,Bus,2022-06-29,13
3513,4,67,Bus,2022-06-06,11
3514,4,67,Bus,2022-06-27,11
3515,4,67,Bus,2022-06-03,11
3516,4,67,Bus,2022-06-23,12
3517,4,67,Bus,2022-06-20,13
3518,4,67,Bus,2022-06-21,15
3519,4,67,Bus,2022-06-08,11
3520,4,67,Bus,2022-06-10,13
3521,4,67,Bus,2022-06-22,11
3522,4,67,Bus,2022-06-12,12
3523,4,67,Bus,2022-06-19,12
3524,4,67,Bus,2022-06-05,13
3525,4,67,Bus,2022-06-15,10
3526,4,67,Bus,2022-06-02,10
3527,4,67,Bus,2022-06-24,15
3528,4,67,Bus,2022-06-07,15
3529,68,4,Plane,2022-06-17,15
3530,68,4,Plane,2022-06-18,13
3531,68,4,Plane,2022-06-04,15
3532,68,4,Plane,2022-06-29,14
3533,68,4,Plane,2022-06-27,11
3534,68,4,Plane,2022-06-06,15
3535,68,4,Plane,2022-06-03,12
3536,68,4,Plane,2022-06-23,15
3537,68,4,Plane,2022-06-20,14
3538,68,4,Plane,2022-06-11,10
3539,68,4,Plane,2022-06-08,11
3540,68,4,Plane,2022-06-12,10
3541,68,4,Plane,2022-06-19,12
3542,68,4,Plane,2022-06-05,12
3543,68,4,Plane,2022-06-15,11
3544,68,4,Plane,2022-06-02,14
3545,68,4,Plane,2022-06-24,10
3546,68,4,Plane,2022-06-13,13
3547,68,4,Plane,2022-06-25,13
3548,68,4,Plane,2022-06-07,10
3549,68,4,Plane,2022-06-28,15
3550,4,68,Plane,2022-06-17,11
3551,4,68,Plane,2022-06-18,14
3552,4,68,Plane,2022-06-09,14
3553,4,68,Plane,2022-06-01,13
3554,4,68,Plane,2022-06-04,14
3555,4,68,Plane,2022-06-16,13
3556,4,68,Plane,2022-06-29,13
3557,4,68,Plane,2022-06-27,14
3558,4,68,Plane,2022-06-06,15
3559,4,68,Plane,2022-06-23,12
3560,4,68,Plane,2022-06-14,15
3561,4,68,Plane,2022-06-20,15
3562,4,68,Plane,2022-06-11,10
3563,4,68,Plane,2022-06-21,14
3564,4,68,Plane,2022-06-10,10
3565,4,68,Plane,2022-06-12,12
3566,4,68,Plane,2022-06-19,15
3567,4,68,Plane,2022-06-15,15
3568,4,68,Plane,2022-06-02,14
3569,4,68,Plane,2022-06-25,14
3570,4,68,Plane,2022-06-28,14
3571,68,4,Bus,2022-06-17,12
3572,68,4,Bus,2022-06-30,15
3573,68,4,Bus,2022-06-01,13
3574,68,4,Bus,2022-06-09,13
3575,68,4,Bus,2022-06-16,14
